Name,YT Scope Project,
File,C:\Users\nrw\plcprojs\Scope\Data\MONO.csv,
Starttime of export,133409167115080000,Wednesday, October 4, 2023,11:11:51.508
Endtime of export,133409167358440000,Wednesday, October 4, 2023,11:12:15.844


Name,Axes.g_pi.PosDiff,Name,Axes.m_pi.PosDiff
SymbolComment,,SymbolComment,
Data-Type,REAL64,Data-Type,REAL64
SampleTime[ms],2,SampleTime[ms],2
VariableSize,8,VariableSize,8
SymbolBased,True,SymbolBased,True
IndexGroup,16647,IndexGroup,16646
IndexOffset,131087,IndexOffset,131087
SymbolName,Axes.g_pi.PosDiff,SymbolName,Axes.m_pi.PosDiff
NetID,172.21.140.71.1.1,NetID,172.21.140.71.1.1
Port,501,Port,501
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

12238,0.004337905440479517,12238,0.0060955153021495789
12240,0.0052122299675829709,12240,0.0080159229983109981
12242,0.0040016445855144411,12242,0.0077140209032222629
12244,0.0048889022436924279,12244,0.010715928103309125
12246,0.0059984448598697782,12246,0.011397207388654351
12248,0.0065524922392796725,12248,0.011607006716076285
12250,0.0073416403611190617,12250,0.012207278836285695
12252,0.0098953084379900247,12252,0.0148007080424577
12254,0.0064533225959166884,12254,0.014701098232762888
12256,0.0031437208235729486,12256,0.016248725674813613
12258,0.0035511550377123058,12258,0.0184747505991254
12260,0.0036865084257442504,12260,0.01967931873514317
12262,0.0025346046313643456,12262,0.019545744289644063
12264,0.0080936714948620647,12264,0.01983385844505392
12266,0.011131235805805773,12266,0.021324416768038645
12268,0.012257098918780685,12268,0.0169458334275987
12270,0.011288377543678507,12270,0.013784394017420709
12272,0.0072799916088115424,12272,0.015005812747403979
12274,0.0036821846151724458,12274,0.00956346612656489
12276,0.0022740368731319904,12276,0.0062540601065848023
12278,0.001945689698914066,12278,0.00979823648231104
12280,0.0011171507358085364,12280,0.0081056695198640227
12282,0.0044230427592992783,12282,0.0069765177613589913
12284,0.0052940927853342146,12284,0.0063595616084057838
12286,0.0069008716673124582,12286,0.008255965105490759
12288,0.0053689282794948667,12288,0.00465587736107409
12290,0.0041523160471115261,12290,0.0034307976020500064
12292,0.0037517273449338973,12292,0.0060029978048987687
12294,0.000546033086720854,12294,0.010389088914962485
12296,0.0041303014440927655,12296,0.0078237171983346343
12298,0.0057818415225483477,12298,0.0067201974452473223
12300,0.0099339633889030665,12300,0.0077647249563597143
12302,0.011105875455541536,12302,0.00994293176336214
12304,0.010181431920500472,12304,0.00946584704797715
12306,0.0082669028779491782,12306,0.005346224585082382
12308,0.010528573679039255,12308,0.0069252041867002845
12310,0.00885710326838307,12310,0.0071320038114208728
12312,0.0087883817323017865,12312,0.0040436398412566632
12314,0.010260764858685434,12314,-0.0020403274102136493
12316,0.012445748638128862,12316,-0.00347575219348073
12318,0.012239002273418009,12318,-0.0027329565491527319
12320,0.013065848732367158,12320,-0.0049245059490203857
12322,0.012835252360673621,12322,-0.008145459956722334
12324,0.0085109609935898334,12324,-0.0057495090295560658
12326,0.0097376039193477482,12326,0.00052408271585591137
12328,0.0086093759455252439,12328,0.00090325702331028879
12330,0.0082937721454072744,12330,-0.0016188572626560926
12332,0.00875953771173954,12332,-0.0018639611371327192
12334,0.0099766200000885874,12334,-0.0012676919577643275
12336,0.0098648401326499879,12336,-0.0040019926964305341
12338,0.0082188979431521147,12338,-0.001573175162775442
12340,0.0086875432753004134,12340,0.00063484077691100538
12342,0.0099073945602867752,12342,0.0026421279762871563
12344,0.010823918244568631,12344,0.00037147998227737844
12346,0.014012883329996839,12346,0.00035498180659487844
12348,0.013745862554060295,12348,-0.00047910743160173297
12350,0.017078855395084247,12350,0.0020389932324178517
12352,0.014899040834279731,12352,0.004328175651608035
12354,0.012546655023470521,12354,0.0023137960524763912
12356,0.011310386646073312,12356,-0.00033654904109425843
12358,0.0124293593398761,12358,-0.00192686275113374
12360,0.011197602318134159,12360,0.0011323975049890578
12362,0.012064502632711083,12362,-0.0038678204582538456
12364,0.01469293242553249,12364,-0.0022702913265675306
12366,0.011579243117012084,12366,-0.00081799211329780519
12368,0.011405823897803202,12368,0.0058263708197046071
12370,0.011495484912302345,12370,0.0073617007583379745
12372,0.010556056397035718,12372,0.0063001825183164328
12374,0.0096527597343083471,12374,0.00205880228895694
12376,0.0098098462913185358,12376,0.0014793657173868269
12378,0.0086788397748023272,12378,-0.0010951220756396651
12380,0.0065656924853101373,12380,-0.0095787473546806723
12382,0.006072281626984477,12382,-0.0095097703160718083
12384,0.0079055404057726264,12384,-0.011494791193399578
12386,0.010181109741097316,12386,-0.0079752647143322974
12388,0.011087105900514871,12388,-0.0035470588190946728
12390,0.011445435549831018,12390,-0.00607414438854903
12392,0.013328444823855534,12392,-0.0046855857945047319
12394,0.015395440917927772,12394,-0.0079282598162535578
12396,0.013023962819715962,12396,-0.0080093271099030972
12398,0.011256515921559185,12398,-0.011359388270648196
12400,0.010326278512366116,12400,-0.0098998984321951866
12402,0.011483101523481309,12402,-0.0057062713021878153
12404,0.01259543135529384,12404,-0.0039416102808900177
12406,0.01161369719193317,12406,-0.0043851002701558173
12408,0.011182542570168153,12408,-0.0015119093295652419
12410,0.0094859195232857019,12410,-0.0017667357460595667
12412,0.00811096146935597,12412,-0.0052747597801499069
12414,0.0065324761671945453,12414,-0.011740236164769158
12416,0.007835214666556567,12416,-0.00819839650648646
12418,0.0083186170668341219,12418,-0.0094835422933101654
12420,0.00801419629715383,12420,-0.0077850384404882789
12422,0.0084907147684134543,12422,-0.0091077622200828046
12424,0.0094617261202074587,12424,-0.010310238372767344
12426,0.011164621653733775,12426,-0.005669762147590518
12428,0.0099815083958674222,12428,-0.0051370564906392246
12430,0.010125950764631853,12430,-0.005881414981558919
12432,0.0084699658618774265,12432,-0.0090153772616758943
12434,0.0073904932069126517,12434,-0.011454888415755704
12436,0.0068653592315968126,12436,-0.012443989457096905
12438,0.0058476022095419466,12438,-0.014981354062911123
12440,0.0056382204638794065,12440,-0.016059412795584649
12442,0.0062061226344667375,12442,-0.012944011628860608
12444,0.0070085926563479006,12444,-0.0088831923785619438
12446,0.0070109676744323224,12446,-0.0056010839762166142
12448,0.0072696616116445512,12448,-0.0042555308900773525
12450,0.00982609810307622,12450,-0.0063086644513532519
12452,0.011514979327330366,12452,-0.0053083313105162233
12454,0.011344031780026853,12454,-0.0072657557320781052
12456,0.010923248890321702,12456,-0.010683414293453097
12458,0.014364803791977465,12458,-0.0076471948123071343
12460,0.014597068133298308,12460,-0.0081633589288685471
12462,0.012512706918641925,12462,-0.0057657808356452733
12464,0.013329026260180399,12464,-0.0039957098488230258
12466,0.013344717939617112,12466,-0.003205645305570215
12468,0.011052113783080131,12468,-0.00043967756209895015
12470,0.010898968757828698,12470,-0.003249252331443131
12472,0.0084440216305665672,12472,-0.0041652293875813484
12474,0.0081347775994800031,12474,-0.0054074812505859882
12476,0.010657940380042419,12476,1.5926139894872904E-05
12478,0.01436610973905772,12478,0.00044129649177193642
12480,0.012803452060325071,12480,0.0032852695439942181
12482,0.013864999171346426,12482,-0.0019106640538666397
12484,0.014372897014254704,12484,-0.001719694584608078
12486,0.012553568027215079,12486,-0.0019556314218789339
12488,0.012086264527169988,12488,0.0015157896268647164
12490,0.011380523967090994,12490,0.0013952633016742766
12492,0.013522440101951361,12492,0.00620023935334757
12494,0.012761462014168501,12494,0.0093397630553226918
12496,0.0094656497822143137,12496,0.0064602391503285617
12498,0.0073222405626438558,12498,0.0075283992337062955
12500,0.00474844966083765,12500,0.003994453843915835
12502,0.0040685224812477827,12502,0.003239048965042457
12504,0.0031583360978402197,12504,0.0058286808780394495
12506,0.00048828509170562029,12506,0.002858800784451887
12508,0.000485030934214592,12508,0.0038448188861366361
12510,0.00048190192319452763,12510,0.0035125626309309155
12512,0.001760944549459964,12512,0.0023914205958135426
12514,0.0011959214170929045,12514,-0.00026598127442412078
12516,0.0016782709863036871,12516,-0.0051390738808549941
12518,0.0026548891619313508,12518,-0.0087500671506859362
12520,0.0017990733031183481,12520,-0.0091659701429307461
12522,0.0017454042099416256,12522,-0.0083154274034313858
12524,0.00066815828904509544,12524,-0.0054944794392213225
12526,0.00040157567127607763,12526,-0.0029299813031684607
12528,-0.00062398455338552594,12528,-0.0014177102711983025
12530,0.0017232332029379904,12530,-0.0020906456920783967
12532,0.0047494041209574789,12532,0.0030312312010210007
12534,0.0061207223043311387,12534,0.0048206647334154695
12536,0.0043623743986245245,12536,0.0060378770285751671
12538,0.0039537065313197672,12538,-0.0018655663297977299
12540,0.00074024384957738221,12540,-0.0033168784866575152
12542,-0.0018368035962339491,12542,-0.0021789804450236261
12544,-0.00072499024099670351,12544,-0.0023731640249025077
12546,0.00060047130682505667,12546,0.0011362145305611193
12548,-0.0017147900070995092,12548,0.00391701320768334
12550,0.0011872023169416934,12550,0.0023495574714615941
12552,0.003208348760381341,12552,0.0054295977170113474
12554,0.0033568869985174388,12554,0.0061819070251658559
12556,0.0022176609490998089,12556,0.005637188209220767
12558,0.002404302591457963,12558,0.001046534744091332
12560,0.00027607340598478913,12560,0.0013782134046778083
12562,0.002332263276912272,12562,0.00045110308565199375
12564,0.0025144971150439233,12564,0.0016560028016101569
12566,0.0034589527349453419,12566,0.0027513661771081388
12568,0.0059055446763522923,12568,0.0012898783315904439
12570,0.0059503446100279689,12570,0.004466253041755408
12572,0.005993421480525285,12572,0.0020297754963394254
12574,0.0075733030971605331,12574,0.00022434137645177543
12576,0.0049898559227585793,12576,-0.0018265078542754054
12578,0.0045570541697088629,12578,-0.0041004616941791028
12580,0.0056793601543176919,12580,-0.006167692452436313
12582,0.0057328595139551908,12582,-0.0076374476775527
12584,0.0057843012036755681,12584,-0.012249952415004373
12586,0.0076286361727397889,12586,-0.010299956746166572
12588,0.0076071633666288108,12588,-0.00934632431017235
12590,0.0075865164399147034,12590,-0.0097080220875795931
12592,0.0075666636403184384,12592,-0.00839865644229576
12594,0.0075475744088180363,12594,-0.0059796876739710569
12596,0.0054779373167548329,12596,-0.0062378978764172643
12598,0.006308414478553459,12598,-0.0064726344426162541
12600,0.0050556681526359171,12600,-0.0079146676580421627
12602,0.0079536684788763523,12602,-0.0014442433312069625
12604,0.00791969444253482,12604,0.00075205153552815318
12606,0.0058357450470793992,12606,-0.0054422258690465242
12608,0.0051139988354407251,12608,-0.0086161144135985523
12610,0.0064712941530160606,12610,-0.0049487403593957424
12612,0.0057251037214882672,12612,-0.0040720366814639419
12614,0.0024435103696305305,12614,-0.0053227606113068759
12616,0.0015958244621288031,12616,-0.0064597823657095432
12618,0.0043704854615498334,12618,-0.0087220748828258365
12620,0.0057563774462323636,12620,-0.0083214316982775927
12622,0.0042684530490078032,12622,-0.0075476651836652309
12624,0.0061710898589808494,12624,-0.0084824228833895177
12626,0.0046672149910591543,12626,-0.0056462935172021389
12628,0.00475964299403131,12628,-0.0051157213747501373
12630,0.0048485160805284977,12630,-0.0042238376045133919
12632,0.00313909919350408,12632,-0.0021843978320248425
12634,0.0032903008977882564,12634,-0.0011494525824673474
12636,0.0044613281788770109,12636,0.0006104976637288928
12638,0.0048180851736105978,12638,-0.0014754566655028611
12640,0.006443172023864463,12640,-0.0037813242524862289
12642,0.0080057555460371077,12642,-0.0046489311498589814
12644,0.0051492653437890112,12644,-0.0005231192335486412
12646,0.0018898196285590529,12646,-0.0020964720170013607
12648,0.0046531731204595417,12648,-0.0010695200180634856
12650,0.0060281924961600453,12650,0.0010927090770564973
12652,0.0055554546997882426,12652,0.0096110991726163775
12654,0.0086906427168287337,12654,0.0099832719715777785
12656,0.0081155030056834221,12656,0.00745479270699434
12658,0.0065368430223315954,12658,0.010889811557717621
12660,0.0057881315005943179,12660,0.012783919606590644
12662,0.0042989857902284712,12662,0.010000836016843095
12664,0.0020978841639589518,12664,0.011566214554477483
12666,0.0012634915765374899,12666,0.010941558692138642
12668,-5.1629525842145085E-05,12668,0.0091450533655006438
12670,0.0043248566216789186,12670,0.011197775776963681
12672,0.0054560932912863791,12672,0.010606614348944277
12674,0.0050053593295160681,12674,0.012936013052240014
12676,0.0040591407741885632,12676,0.013825011876178905
12678,0.0059698280529119074,12678,0.010128192603588104
12680,0.0047301042941398919,12680,0.0075865387334488332
12682,0.0048201134777627885,12682,0.00240912614390254
12684,0.0049066607898566872,12684,-0.00024988531367853284
12686,0.0078103921841830015,12686,0.0034760133421514183
12688,0.0082947492774110287,12688,0.0035868303093593568
12690,0.010811759304488078,12690,0.0032780275505501777
12692,0.012975551013369113,12692,0.0029972977645229548
12694,0.010440735350130126,12694,-0.00053427476086653769
12696,0.011849566421005875,12696,-0.0021066134213469923
12698,0.01192216039635241,12698,-0.00066919400705955923
12700,0.011479141801828519,12700,-0.0038674490933772177
12702,0.011309572641039267,12702,-0.0018604082579258829
12704,0.011915756127564237,12704,-0.0033121893065981567
12706,0.010703753068810329,12706,-0.0005365357210393995
12708,0.0079999039880931377,12708,0.00075814934098161757
12710,0.00898979269550182,12710,0.0035733176046051085
12712,0.0091723779914900661,12712,0.011456652369815856
12714,0.010117171535966918,12714,0.010022865782957524
12716,0.010769216605694965,12716,0.0091289689007680863
12718,0.012934644561028108,12718,0.015688153536757454
12720,0.015786017582286149,12720,0.019193775951862335
12722,0.014168748049996793,12722,0.015008887217845768
12724,0.014664963266113773,12724,0.01120444291154854
12726,0.015398503543110564,12726,0.0097935844678431749
12728,0.013283317908644676,12728,0.0089205313415732235
12730,0.012275126588065177,12730,0.012222301214933395
12732,0.010792891349410638,12732,0.010718910198193044
12734,0.013726639503147453,12734,0.0089426456252112985
12736,0.015521910187089816,12736,0.011423314223065972
12738,0.013145567878382281,12738,0.0083543765649665147
12740,0.013168315665097907,12740,0.0076121605234220624
12742,0.0096004449296742678,12742,0.011442418675869703
12744,0.0095031333330553025,12744,0.014514926064293832
12746,0.0099223850120324641,12746,0.011164932802785188
12748,0.00981269110343419,12748,0.011395848006941378
12750,0.0081687546626199037,12750,0.0066912254551425576
12752,0.007870097819250077,12752,0.0081479322398081422
12754,0.00989062010194175,12754,0.010291302052792162
12756,0.0079872761270962656,12756,0.009782547305803746
12758,0.0056443171924911439,12758,0.011777315754443407
12760,0.0059555746265687048,12760,0.010723923420300707
12762,0.0072805016243364662,12762,0.010585384938167408
12764,0.0041954955377150327,12764,0.0039067135658115149
12766,0.00917786147329025,12766,0.00029246689518913627
12768,0.010891674872254953,12768,0.0031499699107371271
12770,0.0112575211096555,12770,0.0024713362799957395
12772,0.011865706590469927,12772,0.0026734875282272696
12774,0.012963320827111602,12774,0.004904988658381626
12776,0.01248025760287419,12776,0.010619535139994696
12778,0.014323466049972922,12778,0.0129477592126932
12780,0.013788089534500614,12780,0.010559326561633498
12782,0.012760483921738342,12782,0.0051116605172865093
12784,0.01305445289472118,12784,0.0075310550164431334
12786,0.012567884579766542,12786,0.0064541409374214709
12788,0.010305158648407087,12788,0.00383694632910192
12790,0.013514076010324061,12790,0.00063858757494017482
12792,0.016599573486018926,12792,0.00018826144514605403
12794,0.012899731314973906,12794,0.0010075104073621333
12796,0.014470395894022659,12796,0.00093319127336144447
12798,0.013929368229582906,12798,-0.00077255337964743376
12800,0.016998892911942676,12800,-0.0031423212494701147
12802,0.015847794857108966,12802,0.00043698068475350738
12804,0.017305072367889807,12804,-0.0012236539041623473
12806,0.016655018698656932,12806,-0.006828776269685477
12808,0.020901761949062347,12808,-0.001685705705313012
12810,0.019856963801430538,12810,0.0013516311882995069
12812,0.016031837381888181,12812,-0.00243988074362278
12814,0.014917933760443702,12814,-0.0034294370270799845
12816,0.012821231561247259,12816,-0.002690851833904162
12818,0.013882094848668203,12818,-0.0040671380120329559
12820,0.013876514654839411,12820,-0.0057278527528978884
12822,0.014383969595655799,12822,-0.0084662297740578651
12824,0.014615496795158833,12824,-0.0044029361451976
12826,0.01432529857265763,12826,-0.00029948740848340094
12828,0.014046261843759567,12828,0.0013831932737957686
12830,0.012752316280966625,12830,0.00086517570889554918
12832,0.012790189124643803,12832,-0.00083438571891747415
12834,0.011031733505660668,12834,-0.0011508051829878241
12836,0.012674244149820879,12836,0.0022474498255178332
12838,0.013484350522048771,12838,-0.0016255001537501812
12840,0.01144278614083305,12840,0.0014063635026104748
12842,0.010761794750578702,12842,0.001705330447293818
12844,0.00985058507649228,12844,0.0015675731410738081
12846,0.010512883483897895,12846,-0.0038817516760900617
12848,0.0075599652773234993,12848,-0.0088356833439320326
12850,0.0026693388062994927,12850,-0.0076056212128605694
12852,0.0043770697375293821,12852,-0.0036205647338647395
12854,0.0037114264268893749,12854,-0.0028646042919717729
12856,0.0046098463062662631,12856,-0.0070919129939284176
12858,0.0041916602931451052,12858,-0.006839466339442879
12860,0.0058408404001966119,12860,-0.0033336057676933706
12862,0.0064009494963102043,12862,-0.0042419143428560346
12864,0.0066831056610681117,12864,-0.007115376676665619
12866,0.0056723584129940718,12866,-0.01136579699232243
12868,0.0057261270703747869,12868,-0.0066293608979322016
12870,0.0047521866799797863,12870,-0.0076476008107420057
12872,0.006379808095516637,12872,-0.0069350916601251811
12874,0.00999611071893014,12874,-0.0050587196892593056
12876,0.01219127350486815,12876,-0.0029433815507218242
12878,0.013019955687923357,12878,-0.0034776195825543255
12880,0.010996252647601068,12880,-0.0092873814282938838
12882,0.011614486895268783,12882,-0.0088353467581328
12884,0.012978173675946891,12884,-0.0039194061537273228
12886,0.010956077632727101,12886,-0.0027267328696325421
12888,0.010806626320118085,12888,-0.0040997571486514062
12890,0.010662923130439594,12890,-0.0082147792272735387
12892,0.013345259823836386,12892,-0.00949843565467745
12894,0.012847506644902751,12894,-0.0049317597004119307
12896,0.012625308067072183,12896,-0.0052852360822726041
12898,0.0095911427633836865,12898,-0.0072447600832674652
12900,0.0092377786932047456,12900,-0.0028829637158196419
12902,0.0099236465757712722,12902,-0.0026036033814307302
12904,0.010326724674087018,12904,-0.0023496394278481603
12906,0.012509171559941024,12906,-0.0053951267618685961
12908,0.013325626903679222,12908,-0.0065255697700195014
12910,0.011802987806731835,12910,-0.0050959725049324334
12912,0.011108142498414964,12912,-0.0017486113647464663
12914,0.011209252785192803,12914,-0.0015723739634267986
12916,0.011050063971197233,12916,-0.0022312490618787706
12918,0.010896997788222507,12918,0.002084319043206051
12920,0.0107498187571764,12920,-0.00054516451200470328
12922,0.0093262491864152253,12922,-0.0037546950043179095
12924,0.00821384254959412,12924,-0.0025769954663701355
12926,0.0081698618014343083,12926,-0.0064209049742203206
12928,0.0078711623791605234,12928,-0.0090962772374041378
12930,0.0057890795869752765,12930,-0.011528433853527531
12932,0.007633230765350163,12932,-0.0092344853328540921
12934,0.0060731197008863091,12934,-0.0042822593823075294
12936,0.0050858334288932383,12936,-0.0010088721755892038
12938,0.0031108786934055388,12938,-0.0033571565290912986
12940,0.0012118837330490351,12940,-0.0054919604735914618
12942,0.0001551578170619905,12942,-0.00579450951772742
12944,0.00042112648952752352,12944,-0.0015645541134290397
12946,-0.0011180061846971512,12946,-0.0030432310013566166
12948,-0.000546659401152283,12948,-0.006435210001654923
12950,-0.00051010801689699292,12950,-0.011976100009633228
12952,0.0018327298748772591,12952,-0.0092319090908858925
12954,0.0012649457785300911,12954,-0.013289917347719893
12956,0.0037959226174280047,12956,-0.010016743035521358
12958,0.0039218618767336011,12958,-0.010317493666661903
12960,0.0050685983442235738,12960,-0.0093622669810429215
12962,0.0071968706033658236,12962,-0.0089034245174843818
12964,0.0087304657208733261,12964,-0.0064385677396785468
12966,0.010461486672284082,12966,-0.0058359706599731
12968,0.00827977602602914,12968,-0.0069263369659893215
12970,0.00643838758696802,12970,-0.00955576088745147
12972,0.0046678217768203467,12972,-0.0066220553417224437
12974,0.0047602264385204762,12974,-0.0051836866769008338
12976,0.0079260001657530665,12976,-0.0042856242507696152
12978,0.01173924413160421,12978,-0.0022405674972105771
12980,0.013098132563754916,12980,0.00043766590533778071
12982,0.014661166322184727,12982,5.6053686421364546E-06
12984,0.015138442366151139,12984,2.2368505597114563E-05
12986,0.015853771881666034,12986,-0.00037193772732280195
12988,0.016028768237447366,12988,-0.001139943371526897
12990,0.013632931397296488,12990,-0.0026572212518658489
12992,0.014149754919344559,12992,-0.0048556556866969913
12994,0.014646700641606003,12994,-0.00439695970271714
12996,0.01076555869076401,12996,0.00093458208721131086
12998,0.013443947857012972,12998,0.0029146200977265835
13000,0.016532142559299245,13000,0.0071719273691996932
13002,0.014886175922583789,13002,0.0069467521389015019
13004,0.014072746474994347,13004,0.0087897746707312763
13006,0.011239320709137246,13006,0.00800797698320821
13008,0.01287384721217677,13008,0.0072972518100868911
13010,0.011624994513113052,13010,0.0050129561859648675
13012,0.010167764354264364,13012,0.0025267783494200557
13014,0.011843504587886855,13014,-0.00096201966516673565
13016,0.013454793253913522,13016,-0.0041336542344652116
13018,0.013209237484261394,13018,-0.0021024129237048328
13020,0.01297312616952695,13020,-0.0023035572085063905
13022,0.01351532683474943,13022,-0.0041245974716730416
13024,0.015062314661918208,13024,-0.00086554314475506544
13026,0.0137292901345063,13026,0.00045905169099569321
13028,0.016806510131573305,13028,0.0024823197163641453
13030,0.018226913991384208,13030,0.0035025633696932346
13032,0.020618327951524407,13032,0.0048396030615549535
13034,0.018815200339304283,13034,0.0027787300641648471
13036,0.017594244302017614,13036,0.00377202732488513
13038,0.020779222453711554,13038,0.0054941157577559352
13040,0.017175034794490784,13040,0.00501192340743728
13042,0.01806844410020858,13042,0.0045735667226836085
13044,0.019696722272783518,13044,0.0017177879344671965
13046,0.016646989766741171,13046,-0.00046882915194146335
13048,0.014483785431366414,13048,0.00081970077008008957
13050,0.016249935113592073,13050,-0.0033329993020743132
13052,0.016409694420872256,13052,-0.0054699993634130806
13054,0.017332539893686771,13054,-0.0074127266998402774
13056,0.015912199014564976,13056,-0.0067215697199571878
13058,0.010700332786655054,13058,-0.0060932452033739537
13060,0.00953507679514587,13060,-0.0034743138239718974
13062,0.010465920378919691,13062,-0.00355073984246701
13064,0.013668654602952302,13064,-0.0036202180199325085
13066,0.01392769391532056,13066,-0.0016356527339667082
13068,0.01648446248145774,13068,0.00016849749954417348
13070,0.012789047643309459,13070,-0.0022868204687256366
13072,0.013594738498795778,13072,-0.0020616549591068178
13074,0.011292518174741417,13074,0.00019076821627095342
13076,0.01164294735644944,13076,0.0010097892954945564
13078,0.011979898496065289,13078,-0.00029337336309254169
13080,0.011534659191966057,13080,-0.0039353394240606576
13082,0.011875775264343247,13082,0.00053514598403126
13084,0.013998643262311816,13084,0.0062374054396059364
13086,0.014501400961307809,13086,0.0069162776635494083
13088,0.016266873106360435,13088,0.0063047978619579226
13090,0.015913160430500284,13090,0.0024725435068830848
13092,0.016085872601252049,13092,0.0034936759038828313
13094,0.015995531750377268,13094,0.002374250820139423
13096,0.017447127087507397,13096,0.00053750074584968388
13098,0.01730443027918227,13098,0.00091545522445812821
13100,0.01537234999705106,13100,0.0033067774784285575
13102,0.014283811266068369,13102,0.0042520704446360469
13104,0.01631406249362044,13104,0.0030637003947049379
13106,0.013394432287896052,13106,0.0040310912590939552
13108,0.011869146808749065,13108,0.0040914466080721468
13110,0.011684577446430922,13110,0.00046040600864216685
13112,0.013045568455709145,13112,-0.00079281273065134883
13114,0.011277290555881336,13114,-0.0056180115789175034
13116,0.012141125916969031,13116,-0.002632737800013274
13118,0.01527942914981395,13118,0.0029479656368494034
13120,0.013938054064055905,13120,0.0051545142196118832
13122,0.014186731859808788,13122,0.0030650129192508757
13124,0.014938665641238913,13124,0.000755920831579715
13126,0.012841166084399447,13126,0.0019331098592374474
13128,0.010567929304670543,13128,0.0075082817056681961
13130,0.012997509329579771,13130,0.0043857106356881559
13132,0.012769541412126273,13132,0.003185191482771188
13134,0.012550341489259154,13134,4.6083179768174887E-05
13136,0.013365213351789862,13136,0.0041546210704836994
13138,0.013379513227846474,13138,0.0066610191715881228
13140,0.015188134915661067,13140,0.00893956288928166
13142,0.017440014722524211,13142,0.0093727844359818846
13144,0.0190924632770475,13144,0.011814349505584687
13146,0.018117253552190959,13146,0.01280531773227267
13148,0.01615391083760187,13148,0.014934834296582267
13150,0.017343004408758134,13150,0.0074512129940558225
13152,0.015665850776713341,13152,0.00474337546620518
13154,0.016617305635008961,13154,-0.00017556775128468871
13156,0.015993704524589702,13156,-0.00096142521942965686
13158,0.015137677808525041,13158,0.0044673407101072371
13160,0.014827395702013746,13160,0.0065357642888557166
13162,0.01196494497708045,13162,0.0071875129942782223
13164,0.015110024396562949,13164,0.00409410271095112
13166,0.016595677705481648,13166,0.0033296388282906264
13168,0.014690857147797942,13168,0.0055014898534864187
13170,0.014654170721769333,13170,0.0046090816904325038
13172,0.013593254290753976,13172,0.00011189244105480611
13174,0.013085962855257094,13174,0.0042144476901739836
13176,0.012085362104699016,13176,0.00302949792239815
13178,0.01343093829927966,13178,0.0027713617600966245
13180,0.01318630002788268,13180,0.0013080561475362629
13182,0.013976711954455823,13182,0.00038732378743588924
13184,0.013454672152874991,13184,0.00036938526318408549
13186,0.012696300545940176,13186,-0.0057901043037418276
13188,0.011967097059823573,13188,-0.004427367530297488
13190,0.011778760381275788,13190,-0.0011407886631786823
13192,0.014161769999191165,13192,0.001437464845366776
13194,0.013889022811781615,13194,0.004190877138171345
13196,0.014139586419332773,13196,0.0017794337472878397
13198,0.01232923089992255,13198,0.0049113034037873149
13200,0.010332094214390963,13200,0.0048916394589468837
13202,0.010463052516570315,13202,0.0065119449573103338
13204,0.0075120508845429868,13204,0.0059372226824052632
13206,0.0067258313647471368,13206,0.0029574751679319888
13208,0.010072415170725435,13208,0.0088490683410782367
13210,0.012521053431555629,13210,0.010928698495263234
13212,0.011285769724054262,13212,0.006676089542452246
13214,0.013687740516616032,13214,0.0028100814088247716
13216,0.012920404726173729,13216,0.0021623467328026891
13218,0.011156940832734108,13218,0.0023925879504531622
13220,0.011512584518641233,13220,0.0046496254217345268
13222,0.011085318838013336,13222,0.0017869322036858648
13224,0.013494999264366925,13224,0.00655630198889412
13226,0.016068409953732044,13226,0.010482547280844301
13228,0.013671048422111198,13228,0.0124136793310754
13230,0.012904354633064941,13230,0.0067974357516504824
13232,0.014987661881605163,13232,0.0037394870596472174
13234,0.016478021425427869,13234,0.003826351894531399
13236,0.017398238938767463,13236,0.0039053198997862637
13238,0.01418049936182797,13238,-0.000937436445383355
13240,0.013907031825510785,13240,-0.003292214940302074
13242,0.013644082268001512,13242,-0.0033851953921839595
13244,0.015442528208950535,13244,-0.00019335944671183825
13246,0.021017956983996555,13246,-0.0026157813263125718
13248,0.017917407734785229,13248,-0.0064561648468952626
13250,0.0195514950028155,13250,-0.0054424225818365812
13252,0.016763758409069851,13252,-0.0061590205295942724
13254,0.014083242451306433,13254,-0.00885820048279129
13256,0.012275054032215849,13256,-0.011721545888576657
13258,0.0161774369480554,13258,-0.012686405330896378
13260,0.01454511284828186,13260,-0.00823945939191617
13262,0.014770442241569981,13262,-0.0074731449130922556
13264,0.015243515372276306,13264,-0.009643313562264666
13266,0.018262495956150815,13266,-0.0067016487009823322
13268,0.01680638751713559,13268,-0.0032083169789984822
13270,0.016175514028873295,13270,0.0020151663920842111
13272,0.013774033111985773,13272,0.00021106036729179323
13274,0.012746968131978065,13274,-0.0022481269261334091
13276,0.013554277451476082,13276,-0.0024360244860872626
13278,0.012022844079183415,13278,-0.00260684042586945
13280,0.013370824832236394,13280,-0.00030485494062304497
13282,0.01389772939728573,13282,-0.00435532265692018
13284,0.013635137613164261,13284,0.0038392521382775158
13286,0.014151876297546551,13286,0.0051456837682053447
13288,0.012853868625825271,13288,-0.00021937838755548
13290,0.011862194573041052,13290,-0.0030489803466480225
